"incident_date","incident_number","cad_number","alarm_date_time","unit_clear_date_time","street_address","apt_suite_number","neighborhood","incident_type_id","incident_type_desc","alarms","suppression_app_count","suppression_per_count","ems_app_count","ems_per_count","other_app_count","other_per_count","incident_closed","Location"
2010-02-04,5,10035005,2010-02-04 00:42:00,2010-02-04 00:56:00,"6410 MCHUGH PL","","KENNEDY  H",735,"Alarm system sounded due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
2010-02-03,168,10034168,2010-02-03 23:10:00,2010-02-03 23:30:00,"1200 west galbraith","","",411,"Gasoline or other flammable liquid spill",0,1,4,0,NA,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
2010-02-03,154,10034154,2010-02-03 21:05:00,2010-02-03 21:26:00,"1832 LOSANTIVILLE AV","4","ROSELAWN  ",651,"Smoke scare, odor of smoke",0,2,8,0,0,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
2010-02-03,149,10034149,2010-02-03 20:47:00,2010-02-03 21:13:00,"1746 SEYMOUR AV","","ROSELAWN  ",743,"Smoke detector activation, no fire - unintentional",0,1,4,0,0,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
2010-02-03,135,10034135,2010-02-03 19:31:00,2010-02-03 19:43:00,"1220 HARRISON AV","","QUEENSGATE",150,"Outside rubbish fire, other",0,1,4,0,NA,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
2010-02-03,123,10034123,2010-02-03 17:56:00,2010-02-03 18:20:00,"2183 QUEEN CITY AV","","SOUTH  FAI",111,"Fire - Building",0,2,8,0,0,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
2010-02-03,120,10034120,2010-02-03 17:38:00,2010-02-03 17:58:00,"0 I74 ","","NORTHSIDE ",600,"Good intent call, other",0,1,4,0,NA,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
2010-02-03,119,10034119,2010-02-03 17:38:00,2010-02-03 17:49:00,"2323 FERGUSON RD","","WESTWOOD  ",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
2010-02-03,109,10034109,2010-02-03 16:52:00,2010-02-03 16:53:00,"18 SEYMOUR AV","","CARTHAGE  ",900,"Special type of incident, other",0,1,4,0,NA,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
2010-02-03,107,10034107,2010-02-03 16:36:00,2010-02-03 16:46:00,"2800 Queen City","","",522,"Water or steam leak",0,1,4,0,NA,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
2010-02-03,99,10034099,2010-02-03 15:52:00,2010-02-03 16:03:00,"400 PIKE ST","511","C. B. D. /",651,"Smoke scare, odor of smoke",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-02-03,90,10034090,2010-02-03 14:56:00,2010-02-03 16:32:00,"5366 ESTE AV","","WINTON HIL",400,"Hazardous condition, other",0,13,29,1,2,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
2010-02-03,86,10034086,2010-02-03 14:35:00,2010-02-03 14:42:00,"375 DIXMYTH AV","","CLIFTON/UN",740,"Unintentional transmission of alarm, other",0,1,4,0,NA,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
2010-02-03,76,10034076,2010-02-03 13:29:00,2010-02-03 14:08:00,"705 CENTRAL AV","","WEST  END ",111,"Fire - Building",0,15,37,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-02-03,73,10034073,2010-02-03 13:15:00,2010-02-03 13:32:00,"4015 CLIFTON AV","","CLIFTON   ",440,"Electrical  wiring/equipment problem, other",0,12,35,0,NA,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
2010-02-03,72,10034072,2010-02-03 13:10:00,2010-02-03 13:33:00,"1209 LAIDLAW AV","2","BONDHILL  ",113,"Cooking fire, confined to container",0,3,12,0,0,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
2010-02-03,56,10034056,2010-02-03 11:28:00,2010-02-03 11:42:00,"6109 GLENWAY AV","","WESTWOOD  ",461,"Building or structure weakened or collapsed",0,1,4,0,NA,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
2010-02-03,55,10034055,2010-02-03 11:26:00,2010-02-03 11:39:00,"3223 EDEN AV UC ","","CORRYVILLE",745,"Alarm system activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45267
(39.13665698800003, -84.50151609599999)"
2010-02-03,54,10034054,2010-02-03 11:19:00,2010-02-03 11:24:00,"2115 8TH ST","","LOWER PRIC",600,"Good intent call, other",0,1,4,0,NA,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
2010-02-03,42,10034042,2010-02-03 09:38:00,2010-02-03 14:37:00,"2460 OBSERVATORY AV","","HYDE PARK ",111,"Fire - Building",0,3,10,0,NA,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
2010-02-03,41,10034041,2010-02-03 09:35:00,2010-02-03 09:47:00,"2639 STRATFORD AV","","CLIFTON/UN",740,"Unintentional transmission of alarm, other",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-02-03,39,10034039,2010-02-03 09:18:00,2010-02-03 09:28:00,"3418 READING RD","","AVONDALE  ",745,"Alarm system activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45221
(39.131816652000055, -84.51448593699996)"
2010-02-03,36,10034036,2010-02-03 08:57:00,2010-02-03 09:18:00,"903 ADAMS CROSSING ","","C. B. D. /",651,"Smoke scare, odor of smoke",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-02-03,35,10034035,2010-02-03 08:43:00,2010-02-03 09:06:00,"6056 MONTGOMERY RD","","PLEASANT R",600,"Good intent call, other",0,1,4,0,NA,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
2010-02-03,16,10034016,2010-02-03 04:30:00,2010-02-03 04:59:00,"181 ANDERSON FERRY RD","118","RIVERSIDE ",531,"Smoke or odor removal",0,2,8,0,0,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
2010-02-03,15,10034015,2010-02-03 04:22:00,2010-02-03 05:01:00,"6114 MONTGOMERY RD","","PLEASANT R",551,"Assist police or other governmental agency",0,1,4,0,0,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
2010-02-03,5,10034005,2010-02-03 01:43:00,2010-02-03 01:59:00,"2634 MELROSE AV","","WALNUT HIL",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45207
(39.14263571500004, -84.47276953999994)"
2010-02-03,4,10034004,2010-02-03 01:13:00,2010-02-03 01:39:00,"632 VINE ST","","C. B. D. /",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-02-02,155,10033155,2010-02-02 21:06:00,2010-02-02 21:26:00,"4177 PAXTON WOODS LN","4","OAKLEY    ",551,"Assist police or other governmental agency",0,1,4,0,NA,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
2010-02-02,141,10033141,2010-02-02 19:58:00,2010-02-02 21:11:00,"33 SECOND ST","","C. B. D. /",522,"Water or steam leak",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-02-02,136,10033136,2010-02-02 19:26:00,2010-02-02 20:00:00,"0 PADDOCK RD","","",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-02-02,131,10033131,2010-02-02 18:48:00,2010-02-02 19:03:00,"331 ALBERT SABIN WY UC ","","CORRYVILLE",600,"Good intent call, other",0,5,20,0,0,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-02-02,128,10033128,2010-02-02 18:17:00,2010-02-02 18:58:00,"3375 MCHENRY AV","","EAST  WEST",113,"Cooking fire, confined to container",0,7,23,0,NA,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
2010-02-02,126,10033126,2010-02-02 17:58:00,2010-02-02 18:13:00,"230 CALHOUN ST UC ","","CLIFTON/UN",522,"Water or steam leak",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-02-02,123,10033123,2010-02-02 17:07:00,2010-02-02 17:27:00,"312 JOSELIN AV","","CLIFTON/UN",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
2010-02-02,122,10033122,2010-02-02 17:06:00,2010-02-02 17:47:00,"512 13TH ST","","PENDLETON ",445,"Arcing, shorted electrical equipment",0,2,8,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-02-02,119,10033119,2010-02-02 16:49:00,2010-02-02 17:15:00,"2667 WENDEE DR","","WESTWOOD  ",440,"Electrical  wiring/equipment problem, other",0,6,21,0,NA,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
2010-02-02,114,10033114,2010-02-02 16:26:00,2010-02-02 16:43:00,"5838 GLENWAY AV","","WESTWOOD  ",331,"Lock-in (if lock out , use 511 )",0,1,4,0,NA,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
2010-02-02,103,10033103,2010-02-02 14:51:00,2010-02-02 15:04:00,"2757 BAKER AV","","SOUTH  FAI",140,"Natural vegetation fire, other",0,1,4,0,0,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
2010-02-02,100,10033100,2010-02-02 14:25:00,2010-02-02 14:34:00,"3418 READING RD","","AVONDALE  ",744,"Detector activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-02-02,95,10033095,2010-02-02 13:48:00,2010-02-02 14:02:00,"2221 FULTON AV","","WALNUT HIL",331,"Lock-in (if lock out , use 511 )",0,1,4,0,NA,0,0,1,"CINC 45207
(39.14263571500004, -84.47276953999994)"
2010-02-02,90,10033090,2010-02-02 13:21:00,2010-02-02 13:36:00,"1350 NORTH BEND RD","","COLLEGE  H",745,"Alarm system activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
2010-02-02,88,10033088,2010-02-02 13:17:00,2010-02-02 13:31:00,"24 DANIELS ST","1M","CORRYVILLE",600,"Good intent call, other",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-02-02,84,10033084,2010-02-02 12:56:00,2010-02-02 13:05:00,"948 MCPHERSON AV","","EAST PRICE",444,"Power line down",0,1,4,0,NA,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
2010-02-02,63,10033063,2010-02-02 11:10:00,2010-02-02 11:38:00,"2706 JEFFERSON AV","","CORRYVILLE",412,"Gas leak (natural gas or LPG)",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-02-02,42,10033042,2010-02-02 09:11:00,2010-02-02 09:57:00,"2801 LINWOOD AV","","HYDE PARK ",522,"Water or steam leak",0,1,4,0,NA,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
2010-02-02,40,10033040,2010-02-02 08:52:00,2010-02-02 08:59:00,"0 I75 ","","BONDHILL  ",622,"No incident found on arrival at dispatch address",0,1,4,0,0,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
2010-02-02,38,10033038,2010-02-02 08:31:00,2010-02-02 08:47:00,"784 GREENWOOD AV","","NORTH AVON",353,"Removal of victim(s) from stalled elevator",0,1,4,0,0,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-02-02,28,10033028,2010-02-02 06:50:00,2010-02-02 07:11:00,"621 MEHRING WY ","","C. B. D. /",740,"Unintentional transmission of alarm, other",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-02-02,26,10033026,2010-02-02 06:37:00,2010-02-02 06:54:00,"0 CENTRAL AV","","C. B. D. /",413,"Oil or other combustible liquid spill",0,1,4,0,0,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-02-02,23,10033023,2010-02-02 05:59:00,2010-02-02 06:18:00,"4167 ALLENDALE DR","4","OAKLEY    ",600,"Good intent call, other",0,1,4,0,NA,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
2010-02-02,22,10033022,2010-02-02 05:36:00,2010-02-02 05:43:00,"240 ALBERT SABIN WY ","","CORRYVILLE",735,"Alarm system sounded due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-02-02,16,10033016,2010-02-02 03:24:00,2010-02-02 03:31:00,"3418 READING RD","","AVONDALE  ",735,"Alarm system sounded due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-02-02,12,10033012,2010-02-02 03:07:00,2010-02-02 03:31:00,"176 WILDWOOD ST","2","HARTWELL  ",113,"Cooking fire, confined to container",0,5,17,0,0,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
2010-02-02,4,10033004,2010-02-02 01:31:00,2010-02-02 01:51:00,"1230 Quebec","","",131,"Passenger vehicle fire",0,1,4,0,NA,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
2010-02-02,3,10033003,2010-02-02 01:16:00,2010-02-02 01:33:00,"2911 WOODSIDE DR UC ","","CLIFTON/UN",731,"Sprinkler activation due to malfunction",0,1,4,0,0,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-02-01,159,10032159,2010-02-01 23:11:00,2010-02-01 23:18:00,"3509 GLENWAY AV","","EAST PRICE",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
2010-02-01,156,10032156,2010-02-01 22:32:00,2010-02-01 22:42:00,"7100 Vine St","","CARTHAGE  ",151,"Outside rubbish, trash or waste fire",0,1,4,0,NA,0,0,1,"CINC 45216
(39.19856897100004, -84.47975630799993)"
2010-02-01,155,10032155,2010-02-01 22:28:00,2010-02-01 22:32:00,"3786 PAXTON AV","","OAKLEY    ",500,"Service Call, other",0,1,4,0,NA,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
2010-02-01,150,10032150,2010-02-01 21:53:00,2010-02-01 22:26:00,"829 WINDHAM AV","2","AVONDALE  ",251,"Excessive heat, scorch burns with no ignition",0,3,9,1,2,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-02-01,140,10032140,2010-02-01 19:59:00,2010-02-01 20:17:00,"601 MAPLE AV","","AVONDALE  ",353,"Removal of victim(s) from stalled elevator",0,1,4,0,0,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-02-01,134,10032134,2010-02-01 19:12:00,2010-02-01 19:28:00,"2727 MADISON RD","","OAKLEY    ",353,"Removal of victim(s) from stalled elevator",0,3,12,0,NA,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
2010-02-01,132,10032132,2010-02-01 18:49:00,2010-02-01 19:13:00,"923 NORTH BEND RD CINC ","","COLLEGE  H",331,"Lock-in (if lock out , use 511 )",0,1,4,0,NA,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
2010-02-01,128,10032128,2010-02-01 18:22:00,2010-02-01 18:36:00,"2131 POGUE AV","","O'BRYONVIL",600,"Good intent call, other",0,1,4,0,NA,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
2010-02-01,126,10032126,2010-02-01 18:20:00,2010-02-01 18:28:00,"3330 EASTSIDE AV","","HYDE PARK ",743,"Smoke detector activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
2010-02-01,120,10032120,2010-02-01 16:44:00,2010-02-01 17:05:00,"1228 MCKEONE AV","","WEST PRICE",424,"Carbon monoxide incident",0,1,4,0,NA,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
2010-02-01,110,10032110,2010-02-01 15:59:00,2010-02-01 16:33:00,"1 NITA LN","","HYDE PARK ",651,"Smoke scare, odor of smoke",0,2,8,0,NA,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
2010-02-01,108,10032108,2010-02-01 15:58:00,2010-02-01 16:41:00,"222 PIEDMONT AV","","CORRYVILLE",322,"Motor vehicle accident with injuries",0,1,4,1,2,0,0,1,"CINC 45267
(39.13665698800003, -84.50151609599999)"
2010-02-01,105,10032105,2010-02-01 15:42:00,2010-02-01 16:00:00,"416 9TH ST","","WEST  END ",113,"Cooking fire, confined to container",0,2,8,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-02-01,98,10032098,2010-02-01 14:43:00,2010-02-01 14:50:00,"812 RACE ST","","C. B. D. /",740,"Unintentional transmission of alarm, other",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-02-01,96,10032096,2010-02-01 14:27:00,2010-02-01 14:39:00,"3901 RIVER RD","","RIVERSIDE ",740,"Unintentional transmission of alarm, other",0,1,4,0,NA,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
2010-02-01,94,10032094,2010-02-01 14:16:00,2010-02-01 14:24:00,"2104 ST MICHAEL ST","","LOWER PRIC",600,"Good intent call, other",0,1,4,0,NA,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
2010-02-01,93,10032093,2010-02-01 13:55:00,2010-02-01 14:24:00,"3634 FOREST PARK DR","","AVONDALE  ",700,"False alarm or false call, other",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-02-01,91,10032091,2010-02-01 13:42:00,2010-02-01 13:44:00,"800 EVANS ST","","LOWER PRIC",735,"Alarm system sounded due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
2010-02-01,90,10032090,2010-02-01 13:40:00,2010-02-01 13:46:00,"0 GLENWAY AV","","",331,"Lock-in (if lock out , use 511 )",0,1,4,0,NA,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
2010-02-01,81,10032081,2010-02-01 12:48:00,2010-02-01 13:02:00,"2586 LAFEUILLE AV","","WESTWOOD  ",745,"Alarm system activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
2010-02-01,80,10032080,2010-02-01 12:36:00,2010-02-01 13:00:00,"800 EVANS ST","","LOWER PRIC",735,"Alarm system sounded due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
2010-02-01,71,10032071,2010-02-01 11:50:00,2010-02-01 12:07:00,"5818 MADISON RD","","MADISONVIL",440,"Electrical  wiring/equipment problem, other",0,2,8,0,NA,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
2010-02-01,70,10032070,2010-02-01 11:49:00,2010-02-01 12:00:00,"345 CLIFTON CT UC ","","CLIFTON/UN",154,"Dumpster or other outside trash receptacle fire",0,1,4,0,NA,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
2010-02-01,69,10032069,2010-02-01 11:40:00,2010-02-01 11:50:00,"1425 LINN ST","","WEST  END ",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
2010-02-01,68,10032068,2010-02-01 11:34:00,2010-02-01 11:54:00,"3021 ONONTA AV","","COLUMBIA /",700,"False alarm or false call, other",0,1,4,0,NA,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
2010-02-01,61,10032061,2010-02-01 11:11:00,2010-02-01 13:03:00,"2319 FOWLER ST","","WALNUT HIL",412,"Gas leak (natural gas or LPG)",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-02-01,50,10032050,2010-02-01 10:00:00,2010-02-01 10:07:00,"5639 RIDGE AV","","PLEASANT R",331,"Lock-in (if lock out , use 511 )",0,1,4,0,NA,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
2010-02-01,36,10032036,2010-02-01 08:58:00,2010-02-01 09:19:00,"2373 HARRISON AV","","WESTWOOD  ",111,"Fire - Building",0,10,32,0,NA,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
2010-02-01,34,10032034,2010-02-01 08:19:00,2010-02-01 08:29:00,"1225 TANNEHILL LN","","MT.  LOOKO",151,"Outside rubbish, trash or waste fire",0,1,4,0,NA,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
2010-02-01,22,10032022,2010-02-01 05:23:00,2010-02-01 06:23:00,"839 EZZARD CHARLES DR","","WEST  END ",131,"Passenger vehicle fire",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-02-01,9,10032009,2010-02-01 01:46:00,2010-02-01 02:09:00,"400 9TH ST","1","WEST  END ",651,"Smoke scare, odor of smoke",0,10,32,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-01-31,164,10031164,2010-01-31 23:42:00,2010-01-31 23:57:00,"812 RACE ST","","C. B. D. /",733,"Smoke detector activation due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-01-31,159,10031159,2010-01-31 22:45:00,2010-01-31 23:11:00,"3006 VERNON PL","","AVONDALE  ",743,"Smoke detector activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-01-31,153,10031153,2010-01-31 22:05:00,2010-01-31 23:07:00,"3207 DAY CT","","WESTWOOD  ",424,"Carbon monoxide incident",0,2,5,0,NA,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
2010-01-31,149,10031149,2010-01-31 21:35:00,2010-01-31 21:49:00,"2735 COLERAIN AV","","CAMP  WASH",740,"Unintentional transmission of alarm, other",0,1,4,0,NA,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
2010-01-31,145,10031145,2010-01-31 20:30:00,2010-01-31 20:45:00,"2586 LAFEUILLE AV","","WESTWOOD  ",651,"Smoke scare, odor of smoke",1,2,8,0,NA,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
2010-01-31,144,10031144,2010-01-31 20:26:00,2010-01-31 20:41:00,"2497 SUNNYHILL DR","","FAY APARTM",500,"Service Call, other",0,1,4,0,NA,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
2010-01-31,141,10031141,2010-01-31 20:03:00,2010-01-31 20:07:00,"39 BACK ST","","",118,"Trash or rubbish fire, contained",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-01-31,139,10031139,2010-01-31 19:17:00,2010-01-31 19:33:00,"1406 CORVALLIS AV","","ROSELAWN  ",746,"Carbon monoxide detector activation, no CO",0,1,4,0,NA,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
2010-01-31,133,10031133,2010-01-31 18:08:00,2010-01-31 18:18:00,"1121 WENDOVER CT","","WEST PRICE",522,"Water or steam leak",0,1,4,0,NA,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
2010-01-31,131,10031131,2010-01-31 17:47:00,2010-01-31 18:13:00,"5230 SALEM HILLS LN","","MT.  WASHI",550,"Public service assistance, other",0,1,4,0,NA,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
2010-01-31,126,10031126,2010-01-31 16:54:00,2010-01-31 17:00:00,"800 CLEVELAND AV","PECT","AVONDALE  ",710,"Malicious, mischievous false call, other",0,1,4,0,0,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-01-31,125,10031125,2010-01-31 16:53:00,2010-01-31 17:03:00,"737 SEDAM ST","","SEDAMSVILL",651,"Smoke scare, odor of smoke",0,1,4,0,NA,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
2010-01-31,124,10031124,2010-01-31 16:43:00,2010-01-31 17:06:00,"165 GALBRAITH RD","","HARTWELL  ",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45215
(39.23246870400004, -84.45845709099996)"
2010-01-31,123,10031123,2010-01-31 16:42:00,2010-01-31 17:00:00,"4905 HAWAIIAN TE ","","MOUNT AIRY",142,"Brush or brush-and-grass mixture fire",0,1,4,0,NA,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
2010-01-31,114,10031114,2010-01-31 15:46:00,2010-01-31 15:57:00,"1005 GILBERT AV","","C. B. D. /",522,"Water or steam leak",0,1,4,0,NA,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
2010-01-31,109,10031109,2010-01-31 15:21:00,2010-01-31 15:55:00,"3418 READING RD","110","AVONDALE  ",113,"Cooking fire, confined to container",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-01-31,97,10031097,2010-01-31 14:10:00,2010-01-31 14:20:00,"812 RACE ST","","C. B. D. /",118,"Trash or rubbish fire, contained",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-01-31,91,10031091,2010-01-31 13:50:00,2010-01-31 14:07:00,"4206 WATTERSON ST","","MADISONVIL",744,"Detector activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
2010-01-31,85,10031085,2010-01-31 12:16:00,2010-01-31 13:07:00,"4725 RAPID RUN RD","B","WEST PRICE",500,"Service Call, other",0,1,4,1,2,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
2010-01-31,84,10031084,2010-01-31 12:14:00,2010-01-31 13:07:00,"1125 FORT VIEW PL","","MOUNT  ADA",733,"Smoke detector activation due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
2010-01-31,82,10031082,2010-01-31 11:46:00,2010-01-31 12:03:00,"1820 RUTLAND AV","","EVANSTON  ",733,"Smoke detector activation due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
2010-01-31,80,10031080,2010-01-31 11:40:00,2010-01-31 12:00:00,"5515 MADISON RD","","MADISONVIL",743,"Smoke detector activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
2010-01-31,76,10031076,2010-01-31 11:08:00,2010-01-31 11:28:00,"1673 CEDAR AV","314","COLLEGE  H",113,"Cooking fire, confined to container",0,6,21,0,0,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
2010-01-31,59,10031059,2010-01-31 09:20:00,2010-01-31 09:42:00,"3014 BURNET AV","","AVONDALE  ",522,"Water or steam leak",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-01-31,55,10031055,2010-01-31 08:26:00,2010-01-31 09:58:00,"5818 CROSLIN ST","","CALIFORNIA",111,"Fire - Building",0,8,24,0,NA,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
2010-01-31,54,10031054,2010-01-31 08:15:00,2010-01-31 08:40:00,"3550 SHAW AV","","HYDE PARK ",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
2010-01-31,44,10031044,2010-01-31 06:32:00,2010-01-31 06:47:00,"2063 FORK RD","2 ND","NORTHSIDE ",113,"Cooking fire, confined to container",0,1,4,0,0,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
